catchment_id,du,x,y,sourceName,identifier,comid
cat-2598710,u,-107.93565881624043,41.28542176261124,NHDPlus comid,18272256,18272256
cat-2852710,d,-111.39934350344886,41.12887978963638,NHDPlus comid,10089646,10089646
cat-2852690,u,-111.3477910611608,41.22531564092396,NHDPlus comid,10089352,10089352
cat-1805112,d,-100.69896178775376,46.44465971980998,NHDPlus comid,16203550,16203550
cat-1805114,u,-100.69939571287328,46.47156261023938,NHDPlus comid,16203478,16203478
cat-2706603,d,-111.87594046597228,34.02894790983248,NHDPlus comid,20474914,20474914
cat-2706600,u,-111.84269061205704,33.99298178459514,NHDPlus comid,20476588,20476588
cat-2139526,d,-100.55479104241482,34.37685395394262,NHDPlus comid,13978296,13978296
cat-2139524,u,-100.553328439796,34.43661499093636,NHDPlus comid,13978244,13978244
cat-1493010,d,-96.61197716462578,45.92335493405561,NHDPlus comid,6640898,6640898
cat-1493014,u,-96.85926625491896,45.898482058448046,NHDPlus comid,6641142,6641142
cat-2521140,d,-106.0285456208374,35.49067420599726,NHDPlus comid,17835508,17835508
cat-2521147,u,-105.93153661572582,35.59802630349724,NHDPlus comid,17835172,17835172
cat-3304738,d,-119.50297984427112,36.78879464675583,NHDPlus comid,17149432,17149432
cat-3304736,u,-119.4669641805875,36.88432295936442,NHDPlus comid,14892650,14892650
cat-2401557,d,-96.36400321485844,33.40666232179931,NHDPlus comid,1291952,1291952
cat-2401555,u,-96.32888064115096,33.38039116471092,NHDPlus comid,1292012,1292012
cat-3014526,d,-117.42820294651436,47.05663370534642,NHDPlus comid,23471968,23471968
cat-2988760,u,-117.39948423795512,47.035927623624445,NHDPlus comid,23470862,23470862
cat-1554562,d,-97.9521791702468,42.26843217920509,NHDPlus comid,17274532,17274532
cat-1554560,u,-97.91692790551264,42.20485981324711,NHDPlus comid,17273890,17273890
cat-2992214,d,-116.69125932124008,42.91605714277128,NHDPlus comid,23360617,23360617
cat-3029502,u,-116.65713324729624,42.94023602064721,NHDPlus comid,23362153,23362153
cat-1078320,d,-94.30709850211475,41.61183176774483,NHDPlus comid,6620904,6620904
cat-1078312,u,-94.37670519214586,41.71100954933002,NHDPlus comid,6621762,6621762
cat-96599,d,-78.913526568305,38.89420532166927,NHDPlus comid,8434042,8434042
cat-96596,u,-78.81420458215429,38.919307699426,NHDPlus comid,8434018,8434018
cat-3033446,d,-119.20632721473144,48.75133282815504,NHDPlus comid,23065471,23065471
cat-2989522,u,-119.22646142595757,48.7209105980179,NHDPlus comid,23065119,23065119
cat-1564216,d,-103.05864885477708,41.501427519515616,NHDPlus comid,17469925,17469925
cat-1564218,u,-103.04424633700538,41.51284737109185,NHDPlus comid,167267223,167267223
cat-3019701,d,-113.97961917157656,45.87158162811068,NHDPlus comid,24324294,24324294
cat-3010699,u,-113.8689113047397,45.94862292584278,NHDPlus comid,24324036,24324036
cat-2142187,d,-100.4768092978191,35.397008890353675,NHDPlus comid,13753761,13753761
cat-2142193,u,-100.43517526111916,35.439418526388764,NHDPlus comid,13753713,13753713
cat-2615399,d,-109.79712274217572,38.32519306392707,NHDPlus comid,3379683,3379683
cat-2615395,u,-109.13007079025692,37.927063956876985,NHDPlus comid,3381499,3381499
cat-2179605,d,-94.18334611662496,36.94674007622933,NHDPlus comid,7592391,7592391
cat-2179596,u,-94.01306988672128,36.71911585878354,NHDPlus comid,7592481,7592481
cat-1856073,d,-109.71240326343214,48.87950113836626,NHDPlus comid,12323307,12323307
cat-1856061,u,-109.7642084002158,48.85797650123365,NHDPlus comid,12322779,12322779
cat-1104490,d,-94.26941162356366,43.54208846408237,NHDPlus comid,2749070,2749070
cat-1104496,u,-94.2254235831753,43.53469105842105,NHDPlus comid,2748912,2748912
cat-810445,d,-84.74605028219128,40.03711226414319,NHDPlus comid,3984600,3984600
cat-810438,u,-84.75140625582644,39.98926994319564,NHDPlus comid,3986246,3986246
cat-1829146,d,-105.01685863881976,46.32227964238601,NHDPlus comid,9825416,9825416
cat-1829106,u,-104.98827145693156,46.32608595697575,NHDPlus comid,9826670,9826670
